id,date,text,url,views,forwards,replies
346474,,4:03 یک روز پس از آغاز دوباره درگیری‌های نظامی متقابل میان جمهوری اسلامی و آمریکا، دونالد ترامپ که برای شرکت در نشست ناتو به آنکارا سفر کرده است، به خبرنگاران گفت که از نظر او آتش‌بس با جمهوری اسلامی پایان یافته و دیگر تمایلی به توافق با تهران ندارد. سمیرا قرایی، خبرنگار ایران‌اینترنشنال، گزارش می‌دهد @iranintltv 56K 02:17 PM,https://t.me/IranintlTV /346474,,,
346473,,مارک روته، دبیرکل ناتو، در نشست این ائتلاف در آنکارا گفت: «همیشه می‌دانستم دونالد ترامپ و آمریکا کاملا به ناتو متعهد هستند. درباره هزینه‌های دفاعی اختلاف‌نظرهایی وجود داشت، اما رییس‌جمهوری آمریکا این مسئله را حل کرد و اکنون این ائتلاف بیش از هر زمان دیگری متحد است.» او در پاسخ به پرسشی درباره احتمال نقش‌آفرینی ناتو در جنگ آمریکا و اسرائیل علیه جمهوری اسلامی گفت: «ایران خارج از قلمرو ناتو قرار دارد، اما این به آن معنا نیست که ناتو هرگز نمی‌تواند درگیر شود.» روته افزود: «اگر مفید باشد، ناتو همیشه آماده ایفای نقش است، اما در حال حاضر باید دید در روزها و هفته‌های آینده چه رخ خواهد داد.» او تاکید کرد ناتو یک ائتلاف دفاعی با تمرکز بر حفاظت از منطقه فراآتلانتیک است و یادآور شد آخرین ماموریت این ائتلاف خارج از این منطقه، در افغانستان، با هرج‌ومرج پایان یافت و متحدان ناتو تمایلی به ورود به جنگی دیگر ندارند. او همچنین گفت بریتانیا و فرانسه به طور جداگانه در حال هدایت تلاش‌های بین‌المللی برای کمک به باز نگه داشتن تنگه هرمز هستند. https://iranintl.com/202607087050 54.9K 02:15 PM,https://t.me/IranintlTV /346473,,,
346472,,«برنامه» صدای شماست. ما شما را، بدون نوبت، مستقیم از ایران روی خط می‌آوریم. بیایید و روایت خود را برای همیشه ثبت کنید. تاریخ با صدای شما نوشته می‌شود. برای شرکت در برنامه، همین حالا در واتس‌اپ پیام بدهید: ۰۰۴۴۷۵۲۲۱۱۰۱۱۰ ۰۰۴۴۷۵۴۴۱۱۰۱۱۰ ۰۰۴۴۷۵۱۱۱۰۲۵۵۳ «برنامه با کامبیز حسینی» «یک ایران صدای شما را می‌شنود» @iranintltv 50.7K 02:10 PM,https://t.me/IranintlTV /346472,,,
346471,,پیت هگست، وزیر جنگ آمریکا، چهارشنبه در نشست مشترک با دونالد ترامپ و ولودیمیر زلنسکی در حاشیه اجلاس ناتو، درباره حملات شامگاه سه‌شنبه به جمهوری اسلامی گفت: «تاسیسات زیرزمینی محل نگهداری پهپادها و موشک‌ها، مواضع دفاع ساحلی، سایت‌های راداری، مراکز نظارتی و هر قابلیتی که برای ایجاد اخلال در کشتیرانی در تنگه هرمز استفاده می‌شد، هدف قرار گرفت.» او افزود: «هر آنچه جمهوری اسلامی بازسازی کرده بود یا از آن برای این حملات استفاده می‌کرد، شامگاه سه‌شنبه هدف قرار گرفت و اگر لازم باشد، امشب نیز به دستور رییس‌جمهور، اهداف بیشتری را حتی عمیق‌تر از قبل هدف قرار خواهیم داد، زیرا این پیامد اقدامات آن‌هاست.» https://iranintl.com/202607087123 56K 02:02 PM,https://t.me/IranintlTV /346471,,,
346470,,شبکه سی‌ان‌ان به نقل از یک مقام آمریکایی گزارش داد که همه موشک‌ها و پهپادهایی که جمهوری اسلامی بامداد چهارشنبه شلیک کرد، رهگیری شدند یا به هیچ هدفی اصابت نکردند و خسارت عمده‌ای به بار نیاوردند. این مقام افزود که در نهایت، پاسخ جمهوری اسلامی «ناکام ماند» و هیچ یک از نیروهای نظامی آمریکا زخمی نشدند. سپاه پاسداران نیز اعلام کرد اواخر سه‌شنبه حملاتی را به ۸۵ پایگاه نظامی آمریکا در بحرین و کویت، در پاسخ به مجموعه‌ای از حملات آمریکا، انجام داده است. https://iranintl.com/202607082027 53.8K 02:00 PM,https://t.me/IranintlTV /346470,,,
346469,,دونالد ترامپ، رییس‌جمهوری آمریکا، گفت جمهوری اسلامی درخواست کرده بود وقفه‌ای در درگیری‌ها ایجاد شود تا بتواند مراسم تشییع جنازه علی خامنه‌ای را برگزار کند. او افزود که با این درخواست موافقت شد، اما پس از آن دو موشک شلیک شد. ترامپ گفت: «آن‌ها درخواست یک وقفه کردند. می‌خواستند برای مراسم تشییع جنازه خامنه‌ای بروند. من گفتم این فرصت را به آن‌ها بدهید. و آن‌ها دو موشک شلیک کردند. منظورم این است که این دیوانه‌وارترین کار بود.» رییس‌جمهوری آمریکا افزود: «ما می‌توانستیم آن‌ها را بکشیم؛ بنابراین فکر می‌کنم باید از این زاویه هم به موضوع نگاه کرد.» او همچنین گفت جمهوری اسلامی درخواست کرده بود که آمریکا آن‌ها را نکشد و افزود: «ما گفتیم قرار نیست شما را بکشیم. هیچ کاری نکردیم. در واقع، ما امنیت آن‌ها را هم تامین کردیم.» https://iranintl.com/202607080550 58.1K 01:53 PM,https://t.me/IranintlTV /346469,,,
346468,,1:15 سرخط خبرهای چهارشنبه ۱۷ تیر @iranintltv 59.1K 01:45 PM,https://t.me/IranintlTV /346468,,,
346467,,1:15 سرخط خبرهای چهارشنبه ۱۷ تیر @iranintltv 59.1K 01:43 PM,https://t.me/IranintlTV /346467,,,
346466,,0:15 مارک روته، دبیرکل ناتو، روز چهارشنبه به خبرنگاران گفت موج تازه حملات آمریکا به ایران، پس از نقض آتش‌بس از سوی ایران و حمله به نفتکش‌ها در تنگه هرمز، «کاملا ضروری» بود. @iranintltv 67.5K 01:28 PM,https://t.me/IranintlTV /346466,,,
346465,,5:24 علی صدرزاده، تحلیلگر مسائل خاورمیانه، به ایران‌اینترنشنال گفت حملات جدید جمهوری اسلامی، معادلات امنیتی خلیج فارس را دگرگون کرده است و قطر و عمان عملا نقش میانجیگری خود را کنار گذاشته‌اند. به گفته او، کشورهای عربی حوزه خلیج فارس اکنون بیش از گذشته به تقویت سامانه‌های پدافند هوایی و هماهنگی امنیتی با آمریکا می‌اندیشند؛ موضوعی که می‌تواند آغازگر فصل تازه‌ای در آرایش امنیتی منطقه باشد. @iranintltv 63.3K 01:26 PM,https://t.me/IranintlTV /346465,,,
346464,,امانوئل مکرون، رییس‌جمهوری فرانسه، چهارشنبه در حاشیه نشست ناتو در پاسخ به خبرنگاران گفت حملات جمهوری اسلامی به پایگاه‌های آمریکا در خلیج فارس، توافق موقت را نقض کرده و تهران در انجام این حملات اشتباه کرده است. او در عین حال گفت انتظار دارد نشست‌ها در چارچوب آتش‌بس ۶۰ روزه میان آمریکا و جمهوری اسلامی ادامه یابد. دونالد ترامپ پیش‌تر چهارشنبه گفته بود توافق موقت برای پایان جنگ با جمهوری اسلامی، پس از این حملات، پایان یافته است. مکرون همچنین گفت در نشست رهبران، هیچ گلایه‌ای از سوی دونالد ترامپ درباره متحدان نشنیده است. او افزود پیشنهاد مشترک فرانسه و بریتانیا برای ایجاد یک ماموریت دریایی در تنگه هرمز همچنان موضوعیت دارد. https://iranintl.com/202607084833 62.2K 01:24 PM,https://t.me/IranintlTV /346464,,,
346463,,1:52 دونالد ترامپ، رییس‌جمهوری آمریکا، گفت از رفتار ایران در قبال مذاکرات راضی نیست و ارتش این کشور احتمالا امشب دور تازه‌ای از حملات علیه اهدافی در ایران انجام خواهد داد. ترامپ گفت: «امشب حمله بسیار شدیدی انجام خواهیم داد، اما باید ببینیم در نهایت اوضاع چگونه پیش می‌رود.» @iranintltv 56K 01:24 PM,https://t.me/IranintlTV /346463,,,
346462,,دونالد ترامپ، رییس‌جمهوری آمریکا، با تاکید بر نقض مداوم آتش‌بس از سوی جمهوری اسلامی، گفت: «آن‌ها هرگز تحت توافق ما به سلاح هسته‌ای دست نخواهند یافت. اما نمی‌دانم اصلا توافقی در کار خواهد بود یا نه؛ شاید این مسئله را بدون توافق حل کنیم.» ترامپ گفت جمهوری اسلامی «هر روز» آتش‌بس با آمریکا را نقض می‌کند. او افزود: «آن‌ها دروغ می‌گویند، تقلب می‌کنند و آدم می‌کشند.» ترامپ بار دیگر از توافق هسته‌ای دوران ریاست‌جمهوری باراک اوباما انتقاد کرد و آن را «یکی از بدترین فاجعه‌ها» خواند. او گفت: «توافق ما دیواری در برابر دستیابی به سلاح هسته‌ای است، اما توافق او [باراک اوباما] جاده‌ای به سوی سلاح هسته‌ای بود.»او گفت: «توافق ما دیواری در برابر دستیابی به سلاح هسته‌ای است، اما توافق او [اوباما] جاده‌ای به سوی سلاح هسته‌ای بود.» https://iranintl.com/202607089962 57K 01:21 PM,https://t.me/IranintlTV /346462,,,
346461,,بر اساس گزارش‌های رسیده به ایران‌اینترنشنال، ۱۲ تن از بازداشت‌شدگان اعتراضات انقلاب ملی در پرونده «میدان علیخانی» اصفهان، پس از تایید احکام اعدام در دیوان عالی کشور، در آستانه اجرای حکم قرار دارند. بر اساس این گزارش، احکام اعدام این افراد ۱۴ تیرماه ۱۴۰۵ در دیوان عالی کشور تایید شده و پرونده برای اجرای حکم به شعبه اجرای احکام دادگاه انقلاب اصفهان ارجاع شده است. علیرضا سپاهی، متولد ۱۳۸۰ (چهار حکم اعدام)، ابوالفضل سپاهی، متولد ۱۳۸۱ (سه حکم اعدام)، قائم حسینی، متولد ۱۳۸۴ (دو حکم اعدام)، گل‌محمد محمدی، شهروند افغانستان، متولد ۱۳۸۱، شروین باقریان، متولد ۱۳۸۶ (دو حکم اعدام)، عرفان اسفندیاری، متولد ۱۳۸۶، امیرحسین صفری، متولد ۱۳۷۷، امیرحسین ملکی، متولد ۱۳۸۵، علی دشتی، متولد ۱۳۸۵، ابوالفضل ابراهیمی، متولد ۱۳۸۶، علیرضا رئیسی، متولد ۱۳۸۳ و امیرحسین ابراهیمی انالوچه، متولد ۱۳۸۵ (دو حکم اعدام) در معرض خطر اعدام هستند. بنا بر این گزارش، در جریان اعتراضات و سرکوب شدید دی‌ماه ۱۴۰۴ در میدان علیخانی اصفهان، در مرحله نخست ۵۹ نفر بازداشت شدند. از میان آنان، ۲۳ نفر به پنج تا ۱۰ سال حبس محکوم شده‌اند. به,https://t.me/IranintlTV /346461,,,
346460,,روایت شما از مراسم حکومتی دفن خامنه‌ای - چهارشنبه ۱۷ تیر در شرایط جنگ، بسیاری از شرکت‌های تولیدی و بازرگانی ایران درآمدی ندارند، اما سازمان امور مالیاتی با مالیات‌های سنگین و جریمه‌های مداوم، فشار زیادی به مردم و کسب‌وکارها وارد می‌کند. میلیاردها دلار صرف دفن خامنه‌ای، شیطان بزرگ و ویرانگر ایران‌زمین شد که بیش از نیمی از این پول، به بهانه تشییع جنازه خامنه‌ای، به جیب سپاه رفته است. با دو عدد تخم‌مرغ، شربت و گاه برنج پاکستانی، آدم‌ها را با فریب و نمایش خیرات دور خودشان جمع کردند، ولی بهترین خوراکی‌ها در پکیج‌های استاندارد صرف سران، مداحان و افراد رژیم تبهکار جمهوری اسلامی شد. سه هفته است کارت عابر بانکم گم شده، رفتم بانک گفتند سیستم برای صدور کارت جدید اختلال دارد. الان هم یک هفته است برای مراسم دفن خامنه‌ای بانک تعطیل شده است. به کارت عابر بانکم نیاز دارم، ولی بانک تعطیل است. مازندران: مگر نمی‌گویند ۳۰ میلیون جان‌فدا ثبت‌نام کرده‌اند، طرح مال‌فدا راه بیندازند. کسی که جانش را می‌دهد، مال برایش بی‌ارزش است. از همان‌ها خرج مراسم رهبرشان را بگیرند. خدا این خامنه‌ای را لعنت کند. تا ز,https://t.me/IranintlTV /346460,,,
346459,,دونالد ترامپ، رییس‌جمهوری آمریکا، گفت ارتش این کشور احتمالا امشب دور تازه‌ای از حملات علیه اهدافی در ایران انجام خواهد داد. ترامپ پیش از دیدار با ولودیمیر زلنسکی، رییس‌جمهوری اوکراین، با اشاره به حملات جمهوری اسلامی به شناورها در تنگه هرمز گفت: «آن‌ها چند پهپاد و یک موشک به سمت شناورها شلیک کردند، در حالی که این شناورها حق داشتند در تنگه هرمز حضور داشته باشند. به همین دلیل دیشب بسیار سخت به آن‌ها حمله کردیم.» او افزود: «احتمالا امشب هم بار دیگر حمله بسیار شدیدی انجام خواهیم داد. فقط کمی از قبل به آن‌ها هشدار می‌دهم.» ترامپ همچنین گفت: «امشب حمله بسیار شدیدی انجام خواهیم داد، اما باید ببینیم در نهایت اوضاع چگونه پیش می‌رود.» https://iranintl.com/202607080782 61.3K 01:08 PM,https://t.me/IranintlTV /346459,,,
346458,,رهبران کشورهای عضو ناتو در بیانیه پایانی نشست این ائتلاف در آنکارا تاکید کردند جمهوری اسلامی هرگز نباید به سلاح هسته‌ای دست یابد و از حکومت ایران خواستند به طور کامل به آزادی کشتیرانی در تنگه هرمز احترام بگذارد. در این بیانیه آمده است ناتو همچنان به رقابت‌های راهبردی، بی‌ثباتی فراگیر، تهدیدهای ترکیبی و بحران‌های پی‌درپی که محیط امنیتی این ائتلاف را تحت تاثیر قرار می‌دهند، واکنش نشان می‌دهد و خود را با این شرایط تطبیق می‌دهد. رهبران ناتو همچنین بر «تعهد تزلزل‌ناپذیر» خود به دفاع جمعی بر اساس ماده ۵ پیمان واشینگتن تاکید کردند و بار دیگر اعلام کردند حمله به یک عضو، حمله به همه اعضای این ائتلاف تلقی می‌شود. در بیانیه پایانی نشست همچنین آمده است اعضای ناتو در سال ۲۰۲۶، ۷۰ میلیارد یورو کمک نظامی، آموزشی و تجهیزاتی به اوکراین اختصاص خواهند داد و این سطح از حمایت را در سال ۲۰۲۷ نیز حفظ خواهند کرد. رهبران این ائتلاف همچنین از امضای بیش از ۵۰ میلیارد دلار قرارداد جدید برای خرید تجهیزات دفاعی خبر دادند. https://iranintl.com/202607083909 68.5K 01:00 PM,https://t.me/IranintlTV /346458,,,
346457,,5:16 روح‌الله رحیم‌پور، تحلیلگر سیاسی، به ایران‌اینترنشنال گفت تکرار حملات جمهوری اسلامی به کشورهای منطقه می‌تواند آمریکا را به این نتیجه برساند که هزینه ادامه مذاکرات دیپلماتیک افزایش یافته و دیگر ضرورتی برای حفظ این روند وجود ندارد @iranintltv 91.4K edited 12:09 PM,https://t.me/IranintlTV /346457,,,
346456,,1:41 دونالد ترامپ، رییس‌جمهوری آمریکا، در نشست سران ناتو در آنکارا گفت: «جمهوری اسلامی دیوانه است. آنها هزاران نفر از مردم خودشان را کشتند. ما وقت زیادی را صرف جمهوری اسلامی کردیم و آنها همچنان به کشورهای منطقه موشک شلیک می‌کنند.» 92.4K 12:07 PM,https://t.me/IranintlTV /346456,,,
346449,,2:47 هم‌زمان با افزایش احتمال فروش جنگنده‌های پیشرفته اف-۳۵ آمریکا به ترکیه، اسرائیل تلاش‌های سیاسی و دیپلماتیک خود را برای جلوگیری از این معامله افزایش داده است. بابک اسحاقی، خبرنگار ایران‌اینترنشنال، گزارش می‌دهد @iranintltv 79.9K 11:54 AM,https://t.me/IranintlTV /346449,,,
346448,,اخبار نیم‌روزی | چهارشنبه ۱۷ تیر 41:36 نسخه صوتی اخبار نیم‌روزی | چهارشنبه ۱۷ تیر @iranintlTV 86.2K 11:43 AM,https://t.me/IranintlTV /346448,,,
346447,,6:43 دونالد ترامپ با انتقاد شدید از مقام‌های جمهوری اسلامی گفت: «آتش‌بس پایان یافته است؛ باید سرطان را از بین برد.» مرتضی کاظمیان، عضو تحریریه ایران‌اینترنشنال، از فشار حداکثری ترامپ بر تهران برای توافق، تشدید تنش، و شکنندگی آتش‌بس می‌گوید. @iranintltv 95.6K 11:30 AM,https://t.me/IranintlTV /346447,,,
346446,,6:02 علی‌حسین قاضی‌زاده، عضو تحریریه ایران‌اینترنشنال، درباره حملات اخیر آمریکا به جمهوری اسلامی گفت: «آمریکا اکنون در برابر یک انتخاب تاریخی قرار دارد؛ یا باید برای یک‌بار و همیشه هزینه مقابله با جمهوری اسلامی و برچیدن این حکومت را بپردازد، یا آن را رها کند تا به مسیر سال‌های گذشته خود ادامه دهد؛ مسیری که به بیرون راندن آمریکا از منطقه، دستیابی به سلاح هسته‌ای و تقویت دوباره نیروهای نیابتی منتهی می‌شود.» او معتقد است مردم ایران هزینه مقابله با جمهوری اسلامی را با کشته شدن ۴۰ هزار نفر در دی‌ماه پرداخته‌اند و اکنون نوبت آمریکا و کشورهای غربی است که برای پایان دادن به این حکومت پیش‌قدم شوند. @iranintltv 96.6K 11:28 AM,https://t.me/IranintlTV /346446,,,
346445,,1:31 یک شهروند با ارسال ویدیویی به ایران اینترنشنال، ضمن اشاره به قیمت بالای مواد غذایی گفت برای خرید نیم کیلو زیتون و چهار دانه تخم‌مرغ ۴۰۵ هزار تومان پرداخت کرده است. او با انتقاد از وضعیت اقتصادی، این شرایط را نشانه ناتوانی حکومت در اداره کشور دانست. 103.9K 11:10 AM,https://t.me/IranintlTV /346445,,,
346444,,1:00 نامه‌هایی به دیکتاتور: ابوالفضل قدیانی در ۳۶ سال حکمرانی علی خامنه‌ای، ده‌ها فعال سیاسی، نویسنده، هنرمند و کنشگر حقوق بشر سکوت را شکستند و بی‌اعتنا به پیامدهای امنیتی، نامه‌هایی انتقادی و اعتراضی یا توام با هشدار درباره سیاست‌های حکومت، خطاب به او نوشتند. این نامه‌ها نه تنها با پاسخ خامنه‌ای همراه نشد، بلکه برای نویسندگان آنها تهدید و خشونت و زندان در پی داشت. @iranintltv 107K 11:01 AM,https://t.me/IranintlTV /346444,,,
346443,,0:23 ویدیوی رسیده به ایران اینترنشنال وقوع انفجارهای متعدد در شهر خورموج استان بوشهر را نشان می‌دهد که در جریان حملات آمریکا هدف گرفته شد. 115.3K 10:34 AM,https://t.me/IranintlTV /346443,,,
346441,,1:53 یک مخاطب با ارسال پیامی صوتی به ایران اینترنشنال گفت که بر اساس مشاهداتش، تشییع علی خامنه‌ای با حضور جمعیتی برگزار شد که از شهرهای دیگر با ۲۷۰ دستگاه اتوبوس به قم منتقل شده بودند. این شهروند افزود که بسیاری از ساکنان بومی قم در روز تشییع دومین رهبر جمهوری اسلامی به حومه این شهر رفته بودند و در این مراسم حکومتی شرکت نداشتند. 122.4K 10:03 AM,https://t.me/IranintlTV /346441,,,
346440,,Forwarded from ایران اینترنشنال ورزشی جام جهانی فوتبال بار دیگر تحت تاثیر نبوغ لیونل مسی قرار گرفت. در مرحله یک‌هشتم نهایی، آرژانتین تا دقیقه ۷۹ با نتیجه ۲ بر صفر از مصر عقب بود و در آستانه یک فاجعه قرار داشت، اما فوق‌ستاره آرژانتینی کامبکی جنون‌آمیز را رقم زد. پس از پاس گل مسی به رومرو و سپس گل تساوی‌بخش خودش، فرناندز در وقت‌های تلف‌شده گل صعود به یک‌چهارم نهایی را به ثمر رساند. این درخشش خیره‌کننده، رسانه‌های جهان را شگفت‌زده کرد. روزنامه «اکیپ» فرانسه از «معجزه‌شدگان نیل» نوشت و نشریه آرژانتینی «اوله» عملکرد مسی را «فرعونی» توصیف کرد. روزنامه «آاس» اسپانیا تیتر «زنده ماندند» را برگزید و «کوریره دلو اسپورت» ایتالیا نیز با تیتر «اوه خدای من»، این سناریو را غیرواقعی توصیف کرد. «دیلی میل» نیز به اشک‌های مسی پس از بازی پرداخت. فوق‌ستاره آرژانتینی که در این دیدار یک ضربه پنالتی را از دست داده بود، گفت: «گریه کردم چون احساس می‌کردم با آن پنالتی بد، هم‌تیمی‌هایم را ناامید کرده‌ام. اما خوشبختانه خدا در پایان چیز خاصی برای من در نظر گرفته بود.» @iranintltvsport 123.4K 09:55 AM,https://t.me/IranintlTV /346440,,,
346439,,4:03 محمدجواد اکبرین، عضو تحریریه ایران‌اینترنشنال، گفت آرایش کشورهای منطقه برای تعیین تکلیف جمهوری اسلامی، منسجم‌تر از همیشه است؛ توافق، یا بازگشت به جنگ برای براندازی. @iranintltv 122.4K 09:37 AM,https://t.me/IranintlTV /346439,,,
346438,,1:17 سرخط خبرهای چهارشنبه ۱۷ تیر @iranintltv 121.3K 09:36 AM,https://t.me/IranintlTV /346438,,,
346437,,روزنامه «اورشلیم‌پست» به نقل از یک منبع آگاه گزارش داد که پیت هگست، وزیر جنگ آمریکا، چهارشنبه سفر برنامه‌ریزی‌شده خود به اسرائیل را که قرار بود در جریان آن با بنیامین نتانیاهو، نخست‌وزیر اسرائیل، و یسرائیل کاتز، وزیر دفاع این کشور، دیدار کند، لغو کرده است. هگست که همراه با دونالد ترامپ، رییس‌جمهوری آمریکا، برای شرکت در نشست ناتو در آنکارا حضور دارد، قرار بود سفری کوتاه به اسرائیل داشته باشد. 126.4K 09:21 AM,https://t.me/IranintlTV /346437,,,
346436,,مارک روته، دبیرکل ناتو، در نشست خبری مشترک با دونالد ترامپ، رییس‌جمهوری آمریکا، در آنکارا، از حملات شبانه آمریکا به جمهوری اسلامی حمایت کرد و گفت این حملات «کاملا ضروری» بوده است. روته با اشاره به حملات آمریکا افزود: «این یک پاسخ بسیار قوی بود و من در این موضوع با شما هم‌نظر هستم.» دبیرکل ناتو همچنین از مواضع کشورهای اروپایی از عملیات نظامی آمریکا علیه جمهوری اسلامی دفاع کرد. او این اظهارات را در واکنش به انتقادهای ترامپ از برخی اعضای ناتو، از جمله بریتانیا و اسپانیا، به دلیل محدود کردن همکاری نظامی با آمریکا مطرح کرد. روته گفت: «می‌دانم که شما درباره ایران ناامید شده‌اید، اما به نظر من این‌ها مواردی استثنایی هستند.» او افزود: «پنج هزار هواپیما از فرودگاه‌های اروپا در حمایت از عملیات «اپیک فیوری» به پرواز درآمدند و اروپا به سکویی بزرگ برای نمایش و اعمال قدرت آمریکا تبدیل شد.» 115K 09:21 AM,https://t.me/IranintlTV /346436,,,
346435,,دونالد ترامپ، رییس‌جمهوری آمریکا، با اشاره به مراسم دفن علی خامنه‌ای، گفت جمهوری اسلامی به جای حرکت به سمت کاهش تنش، حملات موشکی به شناورها را آغاز کرد و آمریکا نیز در پاسخ، حمله‌ای گسترده علیه جمهوری اسلامی انجام داد. ترامپ که در دیدار با مارک روته، دبیرکل ناتو، در آنکارا سخن می‌گفت، اظهار داشت: «ما گفتیم بروید مراسم تشییع خود را برگزار کنید، اما آن‌ها به جای آن، دیروز شروع به شلیک موشک به سمت شناورها کردند. به همین دلیل، دیشب بسیار سخت به آن‌ها حمله کردیم.» رییس‌جمهوری آمریکا همچنین جمهوری اسلامی را «بیمار» توصیف کرد و گفت: «آن‌ها بیمارند. یک مشکلی دارند.» ترامپ افزود حملات آمریکا «۲۰ برابر شدیدتر» از حملات تلافی‌جویانه ایران بوده است و گفت: «باید سرطان را از بین برد.» 105.8K 09:21 AM,https://t.me/IranintlTV /346435,,,
