id,date,text,url,views,forwards,replies
285614,,ادای احترام نمایندگان چند کشور جهان به علی خامنه‌ای در مصلای تهران شماری از مقام‌های جهان که برای شرکت در مراسم تشییع علی خامنه‌ای به تهران آمده‌اند در مصلای تهران به او ادای احترام کردند. از جمله امامعلی رحمان،‌ رئیس‌جمهور تاجیکستان،‌ هیبت الحلبوسی، رئیس مجلس عراق، نیکول پاشینیان،‌ نخست‌وزیر ارمنستان، قربانقلی بردی‌محمداف، رهبر ملی ترکمنستان و ایگور سرگینکو، رئیس مجلس نمایندگان بلاروس. https://bbc.in/4eVOJfs @BBCPersian BBC News فارسی مراسم تشییع علی خامنه‌ای؛ مقام‌های ارشد ایران و میهمانان خارجی ادای احترام کردند - BBC News فارسی مراسم تشییع علی خامنه‌ای، رهبر پیشین ایران، و چند عضو خانواده او که چند ماه پیش در حمله آمریکا و اسرائیل کشته شدند، در مصلی تهران در جریان است. مقام‌های ارشد حکومت ایران،... 51.6K 03:01 PM,https://t.me/bbcpersian/285614,,,
285615,,آلمان در واکنش به انتقادات ترامپ، از سطح هزینه‌های نظامی‌اش دفاع کرد فریدریش مرتس، صدراعظم آلمان، در واکنش به انتقاد دونالد ترامپ، رئیس‌جمهوری آمریکا، از میزان هزینه‌های دفاعی آلمان، گفت کشورش دلیلی ندارد از عملکرد خود در این زمینه دفاع نکند. آقای مرتس روز جمعه به خبرنگاران گفت: «آلمان ظرف چهار سال بودجه دفاعی خود را دو برابر خواهد کرد. این بزرگ‌ترین تلاشی است که تاکنون برای تقویت توان دفاعی خود انجام داده‌ایم. از این نظر، هیچ دلیلی نداریم که در برابر کسی احساس ضعف کنیم.» او اضافه کرد که آلمان به‌عنوان بزرگ‌ترین عضو اتحادیه اروپا، مسئولیت ویژه‌ای در قبال امنیت این قاره بر عهده دارد و این موضوع را «با نهایت تواضع» بیان می‌کند. این اظهارات در حالی مطرح می‌شود که رهبران ناتو خود را برای نشست هفته آینده در آنکارا آماده می‌کنند. کشورهای اروپایی امیدوارند در این نشست، با توجه به افزایش توان دفاعی‌شان، اختلافات اخیر با دولت آمریکا بر سر موضوعاتی مانند ایران و گرینلند را تا حدی کاهش دهند. دونالد ترامپ این هفته در شبکه اجتماعی تروث سوشال، سابقه هزینه‌های دفاعی اعضای ناتو را به شدت مورد انت,https://t.me/bbcpersian/285615,,,
285616,,دیمیتری مدودف،‌ نایب رئیس شورای امنیت روسیه، وارد تهران شد دیمیتری مدودف،‌ نایب رئیس شورای امنیت روسیه و رئیس‌جمهور پیشین این کشور، برای شرکت در مراسم تشییع علی خامنه‌ای، رهبر پیشین جمهوری اسلامی وارد تهران شد. ناصر همتی، رئیس بانک مرکزی ایران در فرودگاه امام خمینی از او استقبال کرد. https://bbc.in/44bie8g @BBCPersian BBC News فارسی مراسم تشییع علی خامنه‌ای؛ مقام‌های ارشد ایران و میهمانان خارجی ادای احترام کردند - BBC News فارسی مراسم تشییع علی خامنه‌ای، رهبر پیشین ایران، و چند عضو خانواده او که چند ماه پیش در حمله آمریکا و اسرائیل کشته شدند، در مصلی تهران در جریان است. مقام‌های ارشد حکومت ایران،... 56.4K 03:06 PM,https://t.me/bbcpersian/285616,,,
285617,,معاون وزیر خارجه عربستان‌ سعودی و هیئت همراهش ادای احترام کردند ولید الخریجی، معاون وزیر امور خارجه عربستان سعودی، و هیئت همراهش با حضور در مصلی تهران به علی خامنه‌ای، رهبر سابق جمهوری اسلامی ایران، ادای احترام کردند. پیشتر شماری دیگر از مقام‌های جهان که برای شرکت در این مراسم به تهران آمده‌اند در مصلای تهران به علی خامنه‌ای ادای احترام کردند؛ از جمله امامعلی رحمان،‌ رئیس‌جمهور تاجیکستان،‌ میخائیل کاولاشویلی رئیس‌جمهور گرجستان، نزار امیدی، رئیس‌جمهور عراق، هیبت الحلبوسی، رئیس مجلس عراق، نیکول پاشینیان،‌ نخست‌وزیر ارمنستان، قربانقلی بردی‌محمداف، رهبر ملی ترکمنستان و ایگور سرگینکو، رئیس مجلس نمایندگان بلاروس. روسای مجلس عمان و قطر هم در راس هیئت‌هایی به تهران سفر کرده‌اند. https://bbc.in/4vO1eRM @BBCPersian BBC News فارسی مراسم تشییع علی خامنه‌ای؛ مقام‌های ارشد ایران و میهمانان خارجی ادای احترام کردند - BBC News فارسی مراسم تشییع علی خامنه‌ای، رهبر پیشین ایران، و چند عضو خانواده او که چند ماه پیش در حمله آمریکا و اسرائیل کشته شدند، در مصلی تهران در جریان است. مقام‌های ارشد حکومت ای,https://t.me/bbcpersian/285617,,,
285621,,جام_۲۶_قسمت_دهم_از_ابر_ستاره_ای_چون_رونالدو_تا_رویارویی_مکزیک_و.mp3 14:29 جام ۲۶- قسمت دهم - از ابر ستاره ای چون رونالدو تا رویارویی مکزیک و انگلیس آخرین دیدارهای مرحله یک شانزدهم نهایی جام جهانی امشب برگزار می‌شود. آرژانتین به دیدار کیپ ورد می‌رود. اما بسیاری چشم انتظار بازی‌های مرحله بعد هستند. پای صحبت‌های سام فرزانه و پوریا ژافره بنشینید @BBCPersian 55.9K 04:26 PM,https://t.me/bbcpersian/285621,,,
285622,,در مراسم تشییع علی خامنه‌ای، رهبر پیشین جمهوری اسلامی ایران، هم مقامات حکومت طالبان شرکت کردند و هم رهبران مخالفان آنها. رسانه‌های ایران تصاویری را از احمد مسعود، رهبر «جبهه مقاومت ملی افغانستان» و محمد محقق، رهبر «حزب وحدت اسلامی مردم افغانستان» در حال ادای احترام به علی خامنه‌ای و چند تن از اعضای خانواده‌اش منتشر کردند. هیئت حکومت طالبان هم به سرپرستی عبدالغنی برادر آخند، معاون نخست‌وزیر و امیرخان متقی، وزیر خارجه، با حضور در مصلی تهران به علی خامنه‌ای ادای احترام کردند. IRNA https://bbc.in/3SyCka6 @BBCPersian 56.7K 04:29 PM,https://t.me/bbcpersian/285622,,,
285625,,1:52 در این رنگآهنگ، نگاهی داریم به اپرای معاصر «پینوکیو» ساخته نوا همیری و سارا ماریا دراگوویچ که در رویال اپرا هاوس لندن به صحنه رفت. اثری که با بازخوانی داستان کلاسیک پینوکیو، رابطه انسان و هوش مصنوعی را در بستری از تنهایی، نیاز به درک شدن و مرزهای ارتباط انسانی به تصویر می‌کشد. همچنین گفت‌وگویی داریم با محیا حامدی، آهنگساز، خواننده و نوازنده پیانوی ایرانی و دانش‌آموخته دانشگاه برکلی. هنرمندی که با تلفیق موسیقی نواحی ایران و جَز معاصر شناخته می‌شود و آثاری چون «دِنگ»، «بویر»، «اشک بهار» و «کاخ گمان» را در کارنامه خود دارد. و در پایان، گزارشی خواهیم داشت از جشنواره تابستانی پناهجویان و مهاجران افغانستانی در لندن، که همزمان با هفته پناهندگان، برای ششمین سال پیاپی برگزار شد. رویدادی که امسال ۳۱ خردادماه صدها نفر را در کالج کرانفورد کامیونیتی لندن گرد هم آورد؛ در فضایی سرشار از رنگ‌ها و صداهای افغانستان. اینجا ببینید: https://bbc.in/4p2UZqr @BBCPersian 57.8K 04:48 PM,https://t.me/bbcpersian/285625,,,
285626,,1:22 مراسم تشریفات تشییع علی خامنه‌ای،‌ یک روز زودتر از برنامه‌های عمومی برگزار شد و روسا و مقام‌های چند کشور برای ادای احترام امروز ۱۲ تیر وارد مصلی تهران شدند. وزارت امور خارجه ایران اعلام کرده است که «حداقل ۸ رئیس دولت و ۱۲ رئیس مجلس» در مراسم تشییع علی خامنه‌ای حضور دارند و شماری از کشورها هم در سطح وزیر و نمایندگان ویژه شرکت می‌کنند. در این میان ورود یک هیئت از عربستان سعودی به سرپرستی ولید الخریجی، قائم‌مقام وزارت خارجه عربستان، با توجه به تنش‌های بین دو کشور در سال‌های گذشته و به خصوص در جریان جنگ آمریکا و اسرائیل با ایران قابل توجه بود. پاکستان هم که نقش میانجی را برای مذاکرات ایران و آمریکا به عهده داشت، با بلندپایه‌ترین مقام‌ها در این مراسم شرکت کردند. فیلد مارشال، عاصم منیر، فرمانده کل ارتش پاکستان، شهباز شریف، نخست وزیر و محمد اسحاق‌دار، معاون او و همچنین وزیر امور خارجه این کشور برای ادای احترام به علی خامنه‌ای و شرکت در مراسم تشییع به تهران آمده‌اند. @BBCPersian 58.8K 05:44 PM,https://t.me/bbcpersian/285626,,,
285627,,پادکست برنامه جام جهان‌نما جمعه ۱۲ تیر ۱۴۰۵ 29:38 • رادیو بی‌بی‌سی پادکست برنامه جام جهان‌نما جمعه ۱۲ تیر ۱۴۰۵ این برنامه رادیویی را می‌توانید هرشب ساعت ۲۰ به وقت ایران، روی موج متوسط ۷۰۲ کیلوهرتز و موج کوتاه ۹۴۶۵ کیلوهرتز بشنوید.تکرار برنامه را هم می‌توانید ساعت ۲۱:۳۰ روی موج متوسط ۷۰۲ کیلوهرتز و موج کوتاه ۵۳۹۵ کیلوهرتز گوش کنید. @BBCPersian 57.6K 05:53 PM,https://t.me/bbcpersian/285627,,,
285628,,حوثی‌های مورد حمایت ایران در یمن نسبت به آنچه که نقض حریم هوایی یمن توسط عربستان سعودی خواندند،‌ به این کشور هشدار دادند. حوثی‌های یمن می‌گویند که «هواپیماهای جنگی عربستان سعودی سعی کردند تا از فرود یک هواپیمای غیرنظامی ایرانی در فرودگاه بین‌المللی صنعا جلوگیری کنند.» یحیی سریع،‌ سخنگوی نظامیان حوثی تهدید کرد که با هدف قرار دادن فرودگاه‌ها و زیرساخت‎‌های حیاتی عربستان سعودی در خشکی و دریا،‌ به هر گونه اقدام دیگری از این نوع، پاسخ خواهند داد. عربستان سعودی هنوز به این موضوعی واکنشی نشان نداده است. LightRocket via Getty Images https://bbc.in/44eKbft @BBCPersian 62.9K 05:59 PM,https://t.me/bbcpersian/285628,,,
285564,,61.8K 12:28 PM,https://t.me/bbcpersian/285564,,,
285572,,1:00 سرخط خبرها، روز پنجشنبه ۱۱ تیر ماه ۱۴۰۵ از تلویزیون بی‌بی‌سی فارسی https://bbc.in/42XnQmy https://bbc.in/3WtLd3k @BBCPersian 62.9K 01:38 PM,https://t.me/bbcpersian/285572,,,
285573,,تازه‌ترین خبرهای جهان پنج‌شنبه ۱۱ تیر ۱۴۰۵ 4:37 • رادیو بی‌بی‌سی تازه‌ترین خبرهای جهان پنج‌شنبه ۱۱ تیر ۱۴۰۵ @bbcpersian 60.6K edited 01:51 PM,https://t.me/bbcpersian/285573,,,
285574,,1:02 همین ده سال پیش بود که ناگهان خبر آمد عباس کیارستمی دیگر نیست. کسی که ستایشگر ساده‌ترین لحظه‌های زندگی بود و از دل این لحظه‌ها قصه‌هایی شیرین خلق می کرد . او که هیچ علاقه‌ای به مرگ و جهان پس از آن نداشت ، به دلیل یک عمل کوچک جراحی، جان باخت و سینما یکی از بزرگ‌ترین فیلم‌سازان معاصرش را از دست داد. او فقط یک فیلم‌ساز ، عکاس یا شاعرنبود، کسی بود که از ساده‌ترین لحظات زندگی، عمیق‌ترین تجربه‌های انسانی را خلق کرد. کسی که یک زبان تازه سینمایی را معرفی کرد. عباس کیارستمی ۷۶ سال و ۱۵ روز زندگی کرد . ۷۶دقیقه و پانزده ثانیه با او همسفر بشیم در کشف یک نگاه. برنامه این هفته آپارات «۷۶ دقیقه و ۱۵ ثانیه با عباس کیارستمی» ساخته: سیف‌اله صمدیان ساعات پخش به وقت ایران جمعه ۹:۰۰ شب شنبه ۱:۰۰ بامداد شنبه ۶:۰۰ صبح شنبه ۱۱:۳۰ صبح دوشنبه ۲:۰۰ بامداد دو‌شنبه ۸:۳۰ شب تکرار جمعه ۱۰:۳۰ صبح از برنامه آپارات همیشه فیلم متفاوت ببینید. @BBCPersian 66.1K edited 02:08 PM,https://t.me/bbcpersian/285574,,,
285575,,طی مراسم قرعه‌کشی مرحله انتخابی لیگ قهرمانان فوتبال زنان آسیا که امروز در کنفدراسیون فوتبال آسیا در کوالالامپور برگزار شد،‌ تیم فوتبال خاتون بم با تیم‌های النصر عربستان سعودی، اتحاد اردن و زسکا دوشنبه تاجیکستان هم‌گروه شده است. تا کنون حضور ۶ تیم در مرحله گروهی سومین دوره لیگ قهرمانان زنان آسیا قطعی شده و ۶ سهمیه دیگر از طریق مسابقات مرحله انتخابی انتخاب خواهند شد. به گزارش ورزش سه،‌ صعود به مرحله گروهی لیگ قهرمانان زنان آسیا برای خاتون بم که پرافتخارترین تیم فوتبال زنان ایران محسوب می‌شود، این ‌بار از مسیری «دشوارتر» است. خاتون بم سابقه حضور در ۸ تیم برتر آسیا را در کارنامه خود دارد. مرحله انتخابی لیگ قهرمانان زنان آسیا با حضور ۲۴ تیم و در قالب ۶ گروه چهار تیمی برگزار می‌شود. صدرنشینان هر گروه می‌توانند به لیگ قهرمانان راه می‌یابند. مسابقات انتخابی گروه خاتون بم،‌ طی روزهای ۲۶ مرداد ماه تا اول شهریورماه در شهر دوشنبه تاجیکستان برگزار خواهد شد. Marzieh Mousavi/IRNA https://bbc.in/4p2DMOb @BBCPersian 68K edited 02:19 PM,https://t.me/bbcpersian/285575,,,
285576,,1:00 ‏مراسم تشییع علی خامنه‌ای، رهبر پیشین جمهوری اسلامی ایران و اعضای کشته‌شده از خانواده‌اش در نخستین روز حمله آمریکا و اسرائیل به ایران، از ۱۳ تیر در مصلی تهران آغاز می‌شود. ‏قرار است تابوت ‌خامنه‌ای برای «آیین وداع» دو روز در مصلی بماند و سپس در ۱۵ تیر در سازه‌ای که شبیه ضریح امام هشتم شیعیان ساخته شده با تریلی در تهران تشییع و سپس به قم منتقل شود. ‏تشییع او در نجف و کربلا هم برگزار می‌شود و مراسم تدفین قرار است ۱۸ تیر در مشهد برگزار شود. ‏هلال احمر ایران از فراهم‌سازی شرایط اسکان بیش از ۴ میلیون نفر در تهران، قم و مشهد خبر داده است و سپاه محمد رسوالله، مسئول برکزاری مراسم در تهران است. ‏حضور مجتبی خامنه‌ای، رهبر سوم جمهوری اسلامی ایران در این مراسم و اینکه چه کسی نماز میت علی خامنه‌ای را می‌خواند هنوز در هاله‌ای از ابهام است. @bbcpersian 73.2K 03:01 PM,https://t.me/bbcpersian/285576,,,
285577,,فضل‌الله حشمتی رضوی، پژوهشگر و از چهره‌های شناخته‌شده حوزه فرش ایران، در ۸۶ سالگی درگذشت. انجمن علمی فرش ایران با انتشار خبر درگذشت او، از بیش از نیم قرن فعالیتش در زمینه پاسداشت و معرفی هنر و صنعت فرش ایران تقدیر کرد و نوشت که آقای حشمتی رضوی در میان فعالان این حوزه به خوشنامی، صداقت و تعهد حرفه‌ای شناخته می‌شد. او در سال ۱۳۱۹ در مشهد به دنیا آمد. از جمله آثار منتشرشده‌اش می‌توان به «از فرش تا عرش»، «تاریخ فرش» و «مدیریت هنر و صنعت فرش ایران» اشاره کرد. برخی فعالان این حوزه می‌گویند که با درگذشت حشمتی رضوی، پس از چهره‌هایی چون سیاوش اولمک آزادی، سیروس پرهام و حبیب‌الله آیت‌اللهی، از شمار فرش‌پژوهان برجسته نسل قدیم ایران کاسته شده و اکنون شیرین صوراسرافیل، علی حصوری و پرویز تناولی از شناخته‌شده‌ترین چهره‌های باقی‌مانده این حوزه به شمار می‌روند. hamid.kargar @BBCPersian 69.2K 05:18 PM,https://t.me/bbcpersian/285577,,,
285579,,سخنگوی وزارت امور خارجه پاکستان اعلام کرد که شهباز شریف، نخست‌وزیر این کشور، برای شرکت در مراسم تشییع علی خامنه‌ای، رهبر پیشین ایران، به تهران سفر خواهد کرد. طاهر اندرابی به خبرنگاران گفت که آقای شریف از سوم تا پنجم ژوئیه، برابر با ۱۲ تا ۱۴ تیر، به ایران و ترکیه سفر می‌کند و نخستین مقصد او تهران خواهد بود. پاکستان یکی از میانجی‌گران اصلی در مذاکرات ایران و آمریکا به شمار می‌رود. هند نیز اعلام کرده است که سید عطا حسنین، فرماندار ایالت بیهار، و پابی‌ترا مارگریتا، معاون وزیر امور خارجه، به نمایندگی از این کشور در مراسم رسمی خاکسپاری علی خامنه‌ای شرکت خواهند کرد. حمدالله فطرت، معاون سخنگوی حکومت طالبان، گفته است که عبدالغنی برادر آخند، از رهبران طالبان، و امیرخان متقی، وزیر امور خارجه به منظور شرکت در مراسم تشییع جنازه آیت‌الله علی خامنه‌ای، به ایران سفر کرد‌ه‌اند. Morteza Nikoubazl/NurPhoto via Getty Images @BBCPersian 72.1K 05:44 PM,https://t.me/bbcpersian/285579,,,
285580,,پادکست_برنامه_جام_جهان‌نما_۱۱_تیر_۱۴۰۵.mp3 26:51 پادکست برنامه جام جهان‌نما پنج‌شنبه ۱۱ تیر ۱۴۰۵ این برنامه رادیویی را می‌توانید هر شب ساعت ۲۰ به وقت ایران، روی موج متوسط ۷۰۲ کیلوهرتز و موج کوتاه ۹۴۶۵ کیلوهرتز بشنوید. تکرار برنامه را هم می‌توانید ساعت ۲۱:۳۰ روی موج متوسط ۷۰۲ کیلوهرتز و موج کوتاه ۵۳۹۵ کیلوهرتز گوش کنید. 71.8K 05:46 PM,https://t.me/bbcpersian/285580,,,
285581,,هیثم بن طارق آل‌سعید، سلطان عمان، با کی‌یر استارمر، نخست‌وزیر بریتانیا، در لندن دیدار و گفتگو کرده است. بر اساس بیانیه دفتر نخست‌وزیری بریتانیا، آقای استارمر در این دیدار بر همبستگی خود با عمان و تمامی شرکای منطقه‌ای، تاکید کرده و همچنین از تلاش‌های میانجی‌گرانه عمان که به دستیابی به توافق میان ایالات متحده و ایران کمک کرد، قدردانی کرده است. بر اساس این بیانیه دو طرف همچنین درباره تلاش‌ها برای از سرگیری آزادی کشتیرانی در تنگه هرمز و فراهم کردن شرایط امن برای تردد کشتی‌ها از این تنگه گفتگو کردند. عمان در سال‌های اخیر نقش فعالی در میانجی‌گری میان ایران و آمریکا داشته است و در بیانیه مشترک اخیر با ایران نیز حمایت خود را از تفاهم‌نامه اسلام‌آباد و ادامه گفتگوها برای اجرای آن اعلام کرده است. Getty @BBCPersian 76.7K edited 08:03 PM,https://t.me/bbcpersian/285581,,,
285582,,1:06 آخرین خبرهای مهم پنجشنبه ۱۱ تیر ۱۴۰۵ @BBCPersian 69.9K 09:21 PM,https://t.me/bbcpersian/285582,,,
