id,date,text,url,views,forwards,replies
359276,,رضا طلایی‌نیک، سخنگوی وزارت دفاع جمهوری اسلامی، در مراسمی در استان البرز گفت: «توانمندی‌های دفاعی‌مان را زیر زمین مستقر کردیم. بخشی از توانمندی‌های راهبردی نیروهای مسلح در سال‌های گذشته در محیط‌های امن و زیرساخت‌های زیرزمینی مستقر شده و همین موضوع باعث شد بخشی از محاسبات دشمن درباره توان دفاعی و ظرفیت تولید تسلیحات جمهوری اسلامی محقق نشود.» طلایی‌نیک اضافه کرد: «جنگ‌های اخیر، جنگ فناوری، جنگ متخصصان و جنگ ترکیبی بود؛ به‌گونه‌ای که علاوه بر میدان نظامی، حوزه‌های اجتماعی، اقتصادی، رسانه‌ای و شناختی نیز به میدان‌های اصلی تقابل تبدیل شدند.» https://iranintl.com/202609263196 6.2K 08:20 AM,https://t.me/IranintlTv/359276,,,
359275,,روزنامه لوموند گزارش داد تصمیم فرانسه برای اعزام تجهیزات و نیروهای نظامی به عربستان سعودی، ابعاد تازه‌ای از همکاری‌های دفاعی پاریس و ریاض را آشکار کرده است. با این حال، جزییات و گستردگی این ماموریت نظامی همچنان نامشخص است. لوموند نوشت همکاری‌های دفاعی فرانسه و عربستان سعودی تاکنون عمدتا دور از توجه افکار عمومی و با احتیاط فراوان در اطلاع‌رسانی انجام شده است. به نوشته این روزنامه، اعلام امانوئل مکرون، رییس‌جمهوری فرانسه، در دوم مهر درباره اعزام قریب‌الوقوع نیرو و تجهیزات نظامی به عربستان سعودی، نشان‌دهنده چرخشی در سیاست منطقه‌ای پاریس است. به گفته مکرون، فرانسه «نیروهای نظامی، رادارها و سامانه‌های دفاعی» را برای حفاظت از زیرساخت‌های عربستان سعودی اعزام خواهد کرد. با این وجود، هنوز اطلاعاتی درباره شمار نیروهای اعزامی، نوع سامانه‌های دفاعی و زمان آغاز فعالیت آن‌ها منتشر نشده است. هدف از این ماموریت، حفاظت از پایانه نفتی ینبع در عربستان سعودی است که در پی مسدود شدن تنگه هرمز، به اصلی‌ترین مسیر جایگزین برای صادرات نفت خام این کشور تبدیل شده است. iranintl.com/202609266933 17.7K 07:55,https://t.me/IranintlTv/359275,,,
359274,,5:05 روسای ستاد ارتش عربستان سعودی، پاکستان و ترکیه در نشستی اضطراری با محور اجرای تعهدات پیمان مکه، افزایش همکاری‌های اطلاعاتی، هماهنگی نظامی و تکمیل ظرفیت‌های دفاعی گرد هم آمدند. هم‌زمان، شهباز شریف، نخست‌وزیر پاکستان، در مجمع عمومی سازمان ملل تنگه هرمز و باب‌المندب را «شریان‌های حیاتی اقتصاد جهانی» خواند و گفت این آبراه‌ها نباید مسدود یا به کانون درگیری تبدیل شوند. جزئیات بیشتر در گفت‌وگو با فرزیا ثابتی و جواد همدانی، خبرنگاران ایران‌اینترنشنال @iranintltv 16.7K 07:53 AM,https://t.me/IranintlTv/359274,,,
359273,,4:48 روح‌الله رحیم‌پور، روزنامه‌نگار و تحلیلگر سیاسی، با اشاره به سخنان نواف سلام، نخست‌وزیر لبنان، درباره انحصار سلاح در دست دولت گفت مطرح شدن چنین موضعی در لبنان و عراق نشان می‌دهد این دو کشور به سمت الگویی حرکت می‌کنند که در آن تصمیم جنگ و صلح و استفاده از سلاح در اختیار دولت‌ها باشد. او افزود این روند می‌تواند مدل نفوذ جمهوری اسلامی و نیروهای مسلح موازی در لبنان و عراق را با چالش مواجه کند و در صورت بسته شدن مسیرهای رسمی حمایت، سپاه پاسداران احتمالا به سمت شبکه‌های کوچک‌تر، غیررسمی‌تر و قابل انکارتر حرکت خواهد کرد. @iranintltv 3.1K 07:27 AM,https://t.me/IranintlTv/359273,,,
359272,,اخبار بامدادی | شنبه ۴ مهر 42:01 نسخه صوتی اخبار بامدادی | شنبه ۴ مهر @iranintlTV 6.2K 07:21 AM,https://t.me/IranintlTv/359272,,,
359271,,Forwarded from ایران اینترنشنال ورزشی زین‌الدین زیدان، سرمربی تیم ملی فرانسه، اعلام کرد کیلیان امباپه به دلیل مصدومیت باید اردوی تیم را ترک کند: «حالش خوب نیست، نه، خوب نیست. باید برگردد. نمی‌خواهیم ریسک کنیم.» امباپه در دقیقه ۵۸ بازی با ترکیه در لیگ ملت‌های اروپا، جای خود را به دزیره دوئه داد. زیدان در پاسخ به سوال تی‌اف۱ درباره وضعیت امباپه، غیبت او در ادامه اردو و سه مسابقه آینده فرانسه را تایید کرد؛ دیدار دوشنبه در بلژیک، بازی مقابل ایتالیا در دوم اکتبر و مسابقه دوباره برابر بلژیک در پنجم اکتبر. زیدان گفت: «هنگام شوت زدن، زانویش بیش از حد باز شد. شرایط چندان امیدوارکننده نیست که بتواند به کار ادامه دهد و نمی‌خواهیم ریسک کنیم.» به گزارش اکیپ، همچنین فدراسیون فوتبال فرانسه با تایید اظهارات زیدان اعلام کرد: «کیلیان امباپه هنگام زدن گل پیروزی‌بخش از ناحیه زانو مصدوم شد. او دچار آسیب تاندون شده و برای درمان به مادرید بازمی‌گردد.» @iranintltvsport 8.3K 07:18 AM,https://t.me/IranintlTv/359271,,,
359270,,5:09 حسین آقایی، عضو تحریریه ایران‌اینترنشنال، با اشاره به گزارش وال‌استریت ژورنال درباره طرح جمهوری اسلامی برای بازگشایی تنگه هرمز گفت به نظر می‌رسد جمهوری اسلامی به دنبال توافق جامع با آمریکا نیست و هدفش از ایجاد وقفه‌هایی تحت عنوان آتش‌بس، مذاکره و دیپلماسی، خریدن زمان است. او افزود به نظر من، طولانی شدن این روند می‌تواند به جمهوری اسلامی فرصت دهد توان موشکی و هسته‌ای خود را تا حدی حفظ و با شرایط آینده تنظیم کند و هم‌زمان زمینه مداخله بیشتر چین و روسیه را فراهم کند. @iranintltv 14.6K 07:01 AM,https://t.me/IranintlTv/359270,,,
359269,,دولت عراق اعلام کرد در حال گفت‌وگوی مستقیم با آمریکا برای مستثنی کردن برخی فرودگاه‌های این کشور از تحریم‌های وزارت خزانه‌داری آمریکا علیه پرواز شرکت‌های هواپیمایی ایران است. دفتر نخست‌وزیری عراق شنبه چهارم مهر اعلام کرد این گفت‌وگوها با هدف فراهم کردن امکان ازسرگیری پروازها با دلایل انسانی انجام می‌شود. بر اساس این بیانیه، «درمان، تحصیل، سفرهای مذهبی و منافع غیرنظامیان» از جمله دلایلی است که دولت عراق برای درخواست مستثنی شدن برخی فرودگاه‌های این کشور مطرح کرده است. دولت عراق همچنین تاکید کرد که برای کاهش تنش‌ها در منطقه تلاش می‌کند و «ادامه بحران‌ها، شرایط را پیچیده‌تر خواهد کرد». بغداد از همه طرف‌ها خواست از طریق گفت‌وگو و مذاکره به راه‌حل‌هایی دست یابند که به درگیری‌های کنونی پایان دهد و منافع کشورها و مردم منطقه را تامین کند. iranintl.com/202609269253 6.2K 06:41 AM,https://t.me/IranintlTv/359269,,,
359268,,2:52 پنجمین دوره «کنفرانس ایران» به میزبانی موسسه نوفدی در واشینگتن در حال برگزاری است. در دومین روز این کنفرانس، محدودیت دسترسی به اینترنت و نبود شناخت کافی از شرایط دشوار مردم ایران در کشورهای غربی، از موضوعات برنامه بود. امیر وردی، از نویسندگان دفترچه «شکوفایی»، در گفت‌وگو با اردوان روزبه، خبرنگار ایران‌اینترنشنال، گفت هدف این تلاش‌ها حمایت عملی از مردم ایران و آماده شدن برای فردای پس از جمهوری اسلامی است؛ به‌گونه‌ای که مردم داخل ایران بدانند افرادی برای این هدف تلاش می‌کنند و هدف، به پایان رساندن نبردی است که آن‌ها آغاز کرده‌اند. @iranintltv 10.4K 06:32 AM,https://t.me/IranintlTv/359268,,,
359267,,Forwarded from ایران اینترنشنال ورزشی 3:15 محمد تقوی، ایران اینترنشنال در برنامه هت‌تریک درباره انتخاب حسین عبدی برای تیم زیر ۲۳ سال ایران گفت: «ای‌کاش آنقدر که حسین عبدی درباره مسائل شرعی حساسیت دارد،‌ روی اصول فوتبال هم حساسیت داشت.» تماشای نسخه کامل هت‌تریک؛ https://youtu.be/tOo2UhMuedA @iranintltvsport 6.2K 06:20 AM,https://t.me/IranintlTv/359267,,,
359266,,0:58 جاویدنامان انقلاب ملی ایرانیان «آروین وفایی» ۱۸ دی‌ماه در خیابان پیروزی تهران با اصابت دو گلوله به پا و گردنش کشته شد. نامش در حافظه‌ی این سرزمین می‌ماند و یادش چراغ راه آزادی‌خواهان است. 14.7K 06:00 AM,https://t.me/IranintlTv/359266,,,
359265,,روزنامه قدس، وابسته به آستان قدس رضوی، خواستار پاسخگویی به لغو پروازهای ایرانی از سوی کشورهای همسایه شد و نوشت که ناامن‌سازی کریدورهای هوایی حتی نیازی به اقدام مستقیم نظامی ندارد و صرف هشدار ناوبری با برگزاری رزمایش و اعلام مداوم نوتام و افزایش ریسک پرواز، برای ایجاد اختلال در مسیرها کافی به‌نظر می‌رسد. این روزنامه اضافه کرد: «گزارش‌ها از تمکین فرودگاه‌های منطقه به تحریم آمریکایی حکایت دارد که به‌معنای انزوای هوایی کشور در افق نامعلوم خواهد بود. بر این اساس هیچ تعدی و تحریمی نباید بدون پاسخ باقی بماند و مقامات کشورمان نیز پیش از این تصریح کرده بودند، هر گونه محاصره و تحدید کشور به معنای جنگ است و پاسخی معادل را می‌طلبد.» https://iranintl.com/202609263075 14.7K 05:59 AM,https://t.me/IranintlTv/359265,,,
359264,,Forwarded from ایران اینترنشنال ورزشی تیم ملی کبدی زنان ایران در فینال بازی‌های آسیایی ۲۰۲۶ ناگویا با نتیجه ۳۷ - ۳۴ به هند باخت و مدال نقره این بازی‌ها را کسب کرد. در دور گروهی مسابقات امسال نیز ایران به هند باخته بود. هند یکی از قوی‌ترین‌ تیم‌های جهان در کبدی است. در تیم ملی کبدی زنان ایران زهرا کریمی، مهتاب لک علی آبادی، زهرا آسترکی، سانیا نعیمی، حدیث وارسته، نیکتا جلالوند، زکیه ململی، آیناز فرامرزی، فرشته کلاگر، آتنا مددی، سحر یاری، زهرا خدابنده‌لو حضور داشتند. غلامرضا مازندرانی، سرمربی تیم زنان ایران بود. @iranintltvsport 11.5K 05:57 AM,https://t.me/IranintlTv/359264,,,
359262,,4:06 پگاه بنی‌هاشمی، پژوهشگر ارشد حقوق در دانشگاه شیکاگو، با اشاره به وضعیت زندانیان سیاسی و احکام سنگین علیه معترضان گفت آنچه در سازمان ملل از سوی مقام‌های جمهوری اسلامی مطرح می‌شود با شرایط داخل ایران و خواسته‌های بخش بزرگی از جامعه فاصله دارد. @iranintltv 22.1K 05:35 AM,https://t.me/IranintlTv/359262,,,
359261,,6:08 شایان سمیعی، کارشناس امنیت ملی، با اشاره به گزارش وال‌استریت ژورنال درباره احتمال بازگشت جنگ گفت جمهوری اسلامی می‌خواهد از تنگه هرمز به عنوان راهی برای تنفس اقتصادی استفاده کند و با پیشنهاد بازگشایی آن در برابر کاهش محاصره، اهرم ایجاد بحران را به امتیاز اقتصادی تبدیل کند. او افزود مشکل اصلی، اعتبار تعهدات جمهوری اسلامی است و چین نیز حمایت از تهران را بر اساس هزینه و فایده می‌سنجد؛ در واقع پکن جمهوری اسلامی را «بیمه بقا» برای خود نمی‌داند و در صورت تغییر منافعش می‌تواند به‌سادگی از آن عبور کند. @iranintltv 3.1K 05:27 AM,https://t.me/IranintlTv/359261,,,
359259,,ابراهیم رضایی، عضو کمیسیون امنیت ملی و سیاست خارجی مجلس، در ایکس نوشت: «برای توافق و تفاهم التماس نکنید.» او افزود چنین رویکردی از سوی طرف مقابل نشانه ضعف تلقی می‌شود و باعث ادامه فشار بر جمهوری اسلامی خواهد شد. https://iranintl.com/202609261749 13.6K 05:06 AM,https://t.me/IranintlTv/359259,,,
359258,,رییس پلیس راه استان مرکزی از واژگونی یک دستگاه اتوبوس مسافری و جان باختن ۱۱ سرنشین و مصدومیت ۲۴ نفر در آزادراه ساوه به همدان خبر داد. او همچنین دلیل این حادثه را، خستگی و خواب‌آلودگی راننده اتوبوس اعلام کرد. https://iranintl.com/202609268701 14.7K 05:00 AM,https://t.me/IranintlTv/359258,,,
359257,,0:47 سرخط خبرهای شنبه ۴ مهر @iranintltv 24.4K 04:34 AM,https://t.me/IranintlTv/359257,,,
359256,,روزنامه کیهان که زیر نظر نماینده رهبر جمهوری اسلامی منتشر می‌شود، در انتقاد از سخنان مسعود پزشکیان در سفر به نیویورک نوشت: «انتقام یک ماموریت الهی و غیرقابل عدول است. قاتلان نباید در هیچ کجای دنیا احساس امنیت کنند و دستگاه دیپلماسی باید بداند که خون‌خواهی امام شهید، خواست قطعی امت است و هیچ‌کس حق ندارد از قصاص کوتاه بیاید.» این روزنامه در مطلبی با عنوان «خون‌خواهی مطالبه ملت ایران است؛ ترامپ باید کشته شود»، ادامه داد: «این انتقام حتمی است و به‌زودی به دست آزادگان جهان محقق خواهد شد.» کیهان اضافه کرد که اظهارات پزشکیان مبنی بر اینکه «دولت ایران به دنبال ترور ترامپ نیست و این موضع دولت ایران نبوده که بخواهد ترامپ یا اعضای خانواده‌اش را ترور کند»، با واکنش تند «ملت خونخواه» مواجه شده است. https://iranintl.com/202609263373 1.1K 04:29 AM,https://t.me/IranintlTv/359256,,,
359254,,بر اساس اطلاعاتی که یک فرد مطلع در اختیار ایران‌اینترنشنال قرار داده، فاطمه جامی، شهروند ساکن گرگان، از حدود سه ماه پیش در این شهر بازداشت شده و همچنان در وضعیت بلاتکلیف در زندان این شهر محبوس است. فاطمه جامی، کوهنورد و مادر یک فرزند ۱۶ ساله است و در زندان گرگان نگهداری می‌شود. بر اساس این اطلاعات، اتهام‌های فاطمه جامی «توهین به مقدسات و ارتباط با گروه‌های معاند» عنوان شده اما هنوز دادگاهی برای او برگزار نشده است. https://iranintl.com/202609263468 8.5K 04:15 AM,https://t.me/IranintlTv/359254,,,
359253,,واشینگتن‌پست به نقل از مقام‌های آمریکایی گزارش داد اسناد محرمانه حاوی ارزیابی‌های جامعه اطلاعاتی آمریکا که در اختیار کنگره قرار گرفته‌اند، نشان می‌دهند عربستان سعودی گزینه توسعه برنامه تسلیحات هسته‌ای را کنار نگذاشته است. این ارزیابی نگرانی شماری از قانونگذاران آمریکایی درباره توافق دولت دونالد ترامپ، رییس‌جمهوری آمریکا، برای کمک به راه‌اندازی برنامه هسته‌ای غیرنظامی عربستان سعودی را افزایش داده است. بر اساس این توافق، شرکت‌های آمریکایی می‌توانند پروژه‌های انرژی هسته‌ای به ارزش ده‌ها میلیارد دلار در عربستان اجرا کنند. گروهی از سناتورهای دموکرات نیز هشدار داده‌اند این توافق می‌تواند به ریاض امکان دستیابی به توانایی غنی‌سازی اورانیوم را بدهد. وزارت خارجه آمریکا در مقابل اعلام کرد واشینگتن از برنامه تسلیحات هسته‌ای عربستان سعودی حمایت نمی‌کند و توافق با ریاض استانداردهای منع اشاعه را حفظ می‌کند. عربستان سعودی نیز پیش‌تر اعلام کرده است برنامه هسته‌ای این کشور صلح‌آمیز خواهد بود و با «بالاترین سطوح مسئولیت‌پذیری و شفافیت» توسعه خواهد یافت. https://iranintl.com/202609265042 14.8K 03:58 AM,https://t.me/IranintlTv/359253,,,
359252,,رایان فیهی، وکیل رضا ولی‌زاده، روزنامه‌نگار ایرانی-آمریکایی زندانی در اوین، در گفت‌وگو با به پی‌بی‌اس نیوز با اشاره به اینکه موکلش چند بیماری زمینه‌ای داشته، گفت اخیرا حال جسمی او بسیار وخیم‌تر شده است و حتی به سختی نفس می‌کشد. فیهی همچنین به شرایط نگران‌کننده زندان اوین، به‌ویژه پس از حمله اسرائیل به این زندان، از جمله ازدحام جمعیت، نبود غذا و بازگشت بیماریی‌هایی مانند سل که پیش‌تر ریشه‌کن شده بودند اشاره کرد. پی‌بی‌اس بخشی از پیام صوتی ولی‌زاده را بازنشر کرد که او در این پیام گفته است: «حکم ۱۰ ساله زندان من در مقایسه با رنج خانواده‌هایی که مجبور شده‌اند برای یافتن عزیزان‌شان زیپ ده‌ها یا صدها کیسه جسد را باز کنند، ناچیز است. اگر پیشنهاد وسوسه‌انگیز سازمان اطلاعات سپاه پاسداران برای به دام انداختن همکارانم و کشاندن آنها به ایران را می‌پذیرفتم، می‌توانستم از زندان دور بمانم و از پاداش‌های قابل‌توجهی برخوردار شوم. اما من زندان را انتخاب کردم و برای آزادی‌ام از هیچ‌کس التماس نخواهم کرد.» https://iranintl.com/202609264051 8.3K 03:10 AM,https://t.me/IranintlTv/359252,,,
359251,,ائتلاف تحت رهبری عربستان سعودی در یمن بامداد شنبه اعلام کرد دو موشک بالستیک و دو پهپاد را که حوثی‌های مورد حمایت جمهوری اسلامی به سوی عربستان سعودی پرتاب کرده بودند، رهگیری کرده است. این ائتلاف در پست‌هایی در شبکه اجتماعی ایکس اعلام کرد موشک‌ها به سوی خمیس مشیط و پهپادها به سوی ریاض، پایتخت عربستان سعودی، در حرکت بودند. ائتلاف افزود که در حال رصد تهدید موشکی و پهپادهای پرتاب‌شده به سوی عربستان سعودی است، اما جزییات بیشتری ارائه نکرد. دفاع مدنی عربستان سعودی در طول شب برای خمیس مشیط و ابها هشدارهایی صادر کرده بود، اما برای ریاض هشداری صادر نکرد. حوثی‌ها که پرجمعیت‌ترین مناطق یمن و بخش بزرگی از شمال این کشور را در کنترل دارند، از زمانی که در ماه ژوییه محاصره دریایی علیه ریاض اعلام کردند، حملاتی را علیه عربستان سعودی انجام داده‌اند و کشتی‌های سعودی در دریای سرخ را هدف قرار داده‌اند. https://iranintl.com/202609260686 4.6K 02:14 AM,https://t.me/IranintlTv/359251,,,
359250,,وال‌استریت ژورنال به نقل از مقام‌های آمریکایی گزارش داد ترامپ پیشنهاد جمهوری اسلامی برای برقراری آتش‌بس هفت‌روزه را رد کرده و به دستیارانش گفته است که انتظار دارد پس از انتخابات میان‌دوره‌ای نوامبر، بمباران ایران را از سر بگیرد. بر اساس پیشنهاد تهران، در ازای رفع محاصره بنادر ایران از سوی آمریکا، تنگه هرمز بازگشایی و مذاکرات هسته‌ای از سر گرفته می‌شود. پزشکیان جمعه در گفت‌وگو با سی‌بی‌اس نیوز گفت اگر آمریکا پیشنهاد هفت-روزه جمهوری اسلامی درباره تنگه هرمز را بپذیرد، روند اجرای آن بلافاصله آغاز خواهد شد و نیروهای نظامی حکومت ایران نیز به آن پایبند خواهند ماند. https://iranintl.com/202609268251 4.5K 00:41 AM,https://t.me/IranintlTv/359250,,,
